 ,cantPalabra,cantUsuariosTotal,regionTest,provinciaSinEsaPalabra,Palabra Candidata,rankPalabras,rankPalabras_Personas,rankPersonas,FnormMax,FnormMin,provinciaFnormMax,provinciaFnormMin,entropy_palabras,entropy_personas,esLugar,fnormArgentina,information_value_palabras,information_value_personas,information_value_personas_palabras,maxDif,normCantPalabras,normCantPersonas,shuffled_entropy_palabras,shuffled_entropy_personas,,
chuuuiii,73,62,"['catamarca', 'santiago', 'larioja', 'tucuman', 'salta', 'neuquen', 'jujuy']",12,1,6629,4647,3445,2.45058727711,0.119363192593,catamarca,sanjuan,2.15232935254,2.16287889183,ok,3.87294577497e-07,4.9578241821,4.62283786531,0.00812794542994,20.5305104855,0.0476055799754,0.285416985465,2.95329295578,2.90972362408,,
amet,51,20,"['salta', 'santacruz', 'corrientes', 'entrerios']",16,0,4714,9434,3446,3.19716432839,0.222313173011,salta,lapampa,1.59116397203,1.87752428115,ok,2.70575663731e-07,6.7764159467,4.62181679908,0.00257954590428,14.3813534982,0.0180105997329,0.147143092985,2.78578805929,2.69231099414,,
yacaré,96,78,"['corrientes', 'formosa', 'salta', 'misiones', 'santafe', 'chaco', 'tucuman']",5,1,6373,3651,3447,4.39068036559,0.0992464022187,corrientes,cordoba,2.2303680736,2.32595707061,ok,5.09318896435e-07,5.15566471299,4.61689783081,0.0120812657224,44.2401967974,0.0702072755321,0.313474341323,3.0133132631,3.02708450001,,
dormimosss,65,51,"['lapampa', 'buenosaires', 'santacruz', 'mendoza', 'santiago', 'catamarca', 'formosa']",8,1,6183,5239,3448,3.00122783565,0.105674889512,lapampa,entrerios,2.0928694168,2.2338467281,ok,3.44851336128e-07,5.2935437402,4.61667817007,0.00670170926871,28.4005769916,0.0380271366322,0.261547398212,2.971849895,3.00043527158,,
matungos,59,37,"['rionegro', 'lapampa', 'buenosaires', 'larioja', 'neuquen', 'santiago']",13,1,6691,6804,3449,1.70138986538,0.112837168744,rionegro,santafe,2.05411233686,1.99534487121,ok,3.130189051e-07,4.92043867555,4.61470373898,0.00438150471948,15.0782750429,0.0300349490043,0.222327779359,2.89054566015,2.77980581849,,
qliaa,73,44,"['santiago', 'cordoba', 'catamarca', 'larioja', 'sanjuan']",13,1,4927,4355,3450,3.12681448705,0.168017019452,santiago,jujuy,1.91685824508,2.0206288591,ok,3.87294577497e-07,6.48946964731,4.61411087501,0.00905951032994,18.6101056741,0.0476055799754,0.243504118977,2.96526754741,2.76606369834,,
empedarme,44,39,"['misiones', 'entrerios', 'corrientes', 'formosa', 'neuquen']",12,1,8830,18949,3451,1.41203104363,0.100081756787,misiones,rionegro,2.03639380027,2.05429894454,ok,2.33437827533e-07,3.84154813199,4.61145108094,0.00079234031455,14.1087755547,0.00582746371752,0.228761613864,2.74004729395,2.89897498466,,
flashie,365,305,"['neuquen', 'chubut', 'entrerios', 'santafe', 'rionegro', 'cordoba', 'santacruz', 'tierradelfuego', 'sanluis']",1,1,6837,2219,3452,7.6484387375,0.139190816969,neuquen,formosa,2.53162146015,2.54354364159,ok,1.93647288749e-06,4.82854979139,4.61120393779,0.0266213700488,54.9493055938,0.1804187228,0.480126573777,3.09890178276,3.08528916985,,
toldos,88,56,"['buenosaires', 'salta', 'rionegro', 'santiago', 'santafe', 'cordoba']",6,1,4910,3603,3453,4.23427956853,0.105674889512,buenosaires,entrerios,2.01634299054,2.24892367141,ok,4.66875655065e-07,6.50848522036,4.60885499207,0.0123690938533,40.0689282771,0.0630269709362,0.272977650956,3.02393709551,2.96243149442,,
carilo,220,108,"['mendoza', 'buenosaires', 'santafe', 'tierradelfuego', 'lapampa', 'santiago']",2,0,3149,1872,3454,12.6563444074,0.105674889512,mendoza,entrerios,1.89845894853,2.48280956013,lugar,1.16718913766e-06,9.25707979861,4.60879685929,0.0345078536812,119.766809939,0.138640606542,0.353245720173,3.08810704853,3.07509638775,,
taz,71,55,"['catamarca', 'chaco', 'santafe', 'tierradelfuego', 'entrerios', 'jujuy', 'chubut']",9,0,6866,4990,3455,3.06323409639,0.110846938225,catamarca,neuquen,2.19054681419,2.22481473948,ok,3.76683767155e-07,4.81731541899,4.6057411472,0.00719820065904,27.6348101757,0.0453131701925,0.27077552594,2.97388234415,2.97374653419,,
electrotecnia,138,79,"['cordoba', 'neuquen', 'rionegro', 'chubut', 'lapampa', 'mendoza', 'entrerios']",8,1,6587,3285,3456,2.43863264094,0.128366458512,neuquen,misiones,2.33949862409,2.31445935696,ok,7.32145913625e-07,4.98729815024,4.60412603111,0.0143376782475,18.9974286836,0.100154761417,0.315031236668,3.04109263007,2.9621501765,,
trébol,236,155,"['santafe', 'chubut', 'corrientes', 'sanluis', 'santacruz', 'tucuman', 'misiones', 'rionegro', 'catamarca']",1,1,4035,1947,3457,13.0891115743,0.168017019452,santafe,jujuy,2.11870468442,2.48497659096,ok,1.2520756204e-06,7.68065477899,4.60411223347,0.0326662168836,77.9034863074,0.144433963442,0.397401119889,3.09308024994,3.06905888476,,
bauman,194,51,"['jujuy', 'larioja']",5,0,1175,1627,3458,26.0426380151,0.100081756787,jujuy,rionegro,1.02883985389,2.37419774103,ok,1.02924860321e-06,15.6883985819,4.60340397276,0.0419458182502,260.213637841,0.128261934915,0.261547398212,3.0931264987,2.97991573653,,
chatea,271,199,"['tucuman', 'salta', 'santiago', 'catamarca', 'jujuy', 'sanjuan', 'cordoba']",1,1,6091,2314,3459,6.52754383712,0.111156586506,salta,lapampa,2.44429554082,2.53398536145,ok,1.43776480139e-06,5.36584175268,4.60215051948,0.0252128823033,58.7238601177,0.155845607871,0.427940076374,3.10820828546,3.10340699621,,
plagueando,98,81,"['sanluis', 'buenosaires', 'chubut', 'corrientes', 'entrerios', 'chaco', 'tierradelfuego']",8,1,5996,3480,3460,3.7227877724,0.0992464022187,sanluis,cordoba,2.22410244309,2.29954366277,ok,5.19929706777e-07,5.44346151058,4.5986772931,0.0130862189964,37.5105564451,0.0719088089153,0.318086761612,3.04703521548,2.99476346854,,
hambur,265,193,"['buenosaires', 'corrientes', 'santafe', 'formosa', 'chaco', 'tucuman', 'misiones', 'entrerios']",2,1,5829,2263,3461,9.02570118555,0.116833103211,buenosaires,tierradelfuego,2.39392954866,2.50787210449,ok,1.40593237037e-06,5.59923433424,4.59847709583,0.0259568257772,77.25294405,0.153998035651,0.424198519929,3.08949969509,3.07912224262,,
ulti,70,51,"['tucuman', 'misiones', 'formosa', 'jujuy', 'santiago', 'salta', 'larioja']",6,1,5894,4753,3462,3.57199839022,0.0992464022187,tucuman,cordoba,2.04523676053,2.1438905357,ok,3.71378361984e-07,5.52583532183,4.59730270072,0.00780711060531,35.991212884,0.0441426336104,0.261547398212,2.94678353305,2.89394607857,,
thiara,58,17,"['chubut', 'rionegro']",14,0,2475,6012,3463,4.83975623386,0.111428409698,chubut,buenosaires,1.0132142109,1.77310589144,ok,3.07713499929e-07,10.9202919787,4.59668720759,0.00532943632782,43.433772832,0.0286242916551,0.127280901855,2.87738754773,2.55779386011,,
embora,42,24,"['corrientes', 'misiones', 'larioja', 'formosa']",15,0,5433,29757,3464,1.47988605469,0.112837168744,larioja,santafe,1.72072685714,1.7841157163,ok,2.2282701719e-07,5.9708011961,4.59574122817,0.000317947697732,13.1152356193,0.00198856478704,0.169425454919,2.82800610797,2.63639143894,,
poblete,144,67,"['sanjuan', 'larioja', 'neuquen', 'jujuy', 'chubut', 'rionegro', 'mendoza']",9,0,5613,3095,3465,4.77452770372,0.122529363856,sanjuan,catamarca,2.2588201492,2.4127285605,ok,7.63978344652e-07,5.79794296528,4.59551087147,0.015844804126,38.9663959191,0.103666842315,0.294895736519,3.06746779393,3.05367123013,,
buuenas,56,25,"['buenosaires', 'lapampa', 'larioja']",12,1,3400,5986,3466,4.01142274913,0.110846938225,buenosaires,neuquen,1.40467433583,2.03971255591,ok,2.97102689587e-07,8.77513730199,4.59362266706,0.00536351676843,36.1888457488,0.025728505223,0.174414499949,2.91571291015,2.83071340375,,
tortafritas,696,440,"['neuquen', 'chubut', 'sanluis', 'rionegro', 'mendoza', 'buenosaires', 'lapampa', 'tierradelfuego', 'santafe']",2,1,6248,1931,3467,11.9714693283,0.108242375461,neuquen,tucuman,2.56129526998,2.63303547021,ok,3.69256199915e-06,5.24980181027,4.59280909341,0.0331680853329,110.598730647,0.233682380094,0.524913708319,3.11724499187,3.11941020023,,
payet,43,30,"['neuquen', 'mendoza', 'chubut', 'entrerios', 'santafe']",14,0,6170,21301,3468,1.66270407337,0.111156586506,neuquen,lapampa,1.90997825214,1.94804081919,ok,2.28132422361e-07,5.29870239557,4.59232384943,0.000638891520676,14.9582145839,0.00393033544444,0.196696861883,2.88646993382,2.79435482284,,
centralll,44,34,"['santafe', 'santacruz', 'chaco', 'sanluis', 'buenosaires', 'santiago']",9,0,6393,16809,3469,2.14390620613,0.105674889512,santafe,entrerios,2.00902724036,2.01774607281,ok,2.33437827533e-07,5.14227837733,4.590568446,0.000978429588315,20.287754414,0.00582746371752,0.211993629314,2.95093451872,2.85859705633,,
flai,55,46,"['catamarca', 'cordoba', 'mendoza', 'salta', 'sanjuan', 'tierradelfuego']",10,1,6557,7057,3470,2.2055285494,0.111428409698,catamarca,buenosaires,2.1124089987,2.13398350938,ok,2.91797284416e-07,5.00626185573,4.59012059615,0.00414885132542,19.793233659,0.0242415921049,0.248936774772,2.97834056218,2.92793524801,,
diaj,113,85,"['sanjuan', 'santacruz', 'tierradelfuego', 'chubut', 'cordoba', 'rionegro', 'catamarca', 'santafe']",7,1,6854,3515,3471,3.4615325852,0.105674889512,sanjuan,entrerios,2.31830855148,2.3766318677,ok,5.99510784345e-07,4.82255885018,4.58757016945,0.012891687783,32.7564343923,0.0836615412307,0.323977763738,3.02541006256,3.04927846461,,
ipa,85,46,"['neuquen', 'chubut', 'sanjuan', 'rionegro', 'santiago', 'buenosaires', 'larioja']",8,0,6742,4627,3472,2.21693876449,0.0992464022187,neuquen,cordoba,2.2711913744,2.23096854402,ok,4.50959439551e-07,4.8850882041,4.58738426234,0.00817023584705,22.3377242392,0.0601646685563,0.248936774772,3.03336803873,2.9466971223,,
cerve,400,235,"['chaco', 'buenosaires', 'misiones', 'corrientes', 'rionegro', 'neuquen', 'entrerios', 'formosa']",0,1,5590,2043,3473,13.6734319039,0.106355835356,chaco,mendoza,2.42748146199,2.55646002931,ok,2.12216206848e-06,5.82770318525,4.58694895024,0.0301465936072,128.56306246,0.187974979961,0.448262009608,3.1016832369,3.08712005529,,
fanea,51,44,"['buenosaires', 'neuquen', 'chubut', 'tierradelfuego', 'entrerios']",11,1,6799,8557,3474,1.89428296487,0.0992464022187,buenosaires,cordoba,1.94344987344,1.91934336467,ok,2.70575663731e-07,4.85044921919,4.58274048457,0.00302973145474,19.0866663428,0.0180105997329,0.243504118977,2.79854252372,2.72724125813,,
tererés,205,132,"['lapampa', 'buenosaires', 'entrerios', 'santafe', 'rionegro', 'chaco', 'sanluis']",4,1,5254,2398,3475,8.00327422841,0.134536574642,lapampa,santacruz,2.28133616628,2.46877826523,ok,1.08760806009e-06,6.12885662872,4.58008267032,0.0238813221907,59.4877210877,0.132813142825,0.377770615334,3.07941839962,3.06518357014,,
forres,77,38,"['santiago', 'sanluis', 'chaco']",8,1,2592,3275,3476,7.47716507772,0.0992464022187,santiago,cordoba,1.31259473898,2.03580442413,ok,4.08516198182e-07,10.5496308384,4.57689630898,0.0144245033265,75.3394068759,0.0520077674098,0.225587029357,2.99601426666,2.76614624753,,
deuna,299,156,"['tucuman', 'tierradelfuego', 'catamarca', 'chubut', 'santiago', 'formosa', 'chaco']",1,1,4473,2003,3477,11.1489646725,0.100081756787,tucuman,rionegro,2.24235386474,2.5272430812,ok,1.58631614619e-06,7.06852881375,4.57655451814,0.0312266253595,111.398570833,0.163959508567,0.398187068782,3.10185378871,3.08373062819,,
colectoras,76,50,"['larioja', 'lapampa', 'mendoza', 'salta', 'rionegro', 'jujuy', 'neuquen']",8,1,6845,4877,3478,4.29166955861,0.105674889512,larioja,entrerios,2.15343108812,2.20583913089,ok,4.03210793011e-07,4.82743721743,4.57640023251,0.00746873773963,40.6120089498,0.0509290403444,0.259127227408,2.92607725071,2.93830605255,,
fvs,123,68,"['santacruz', 'catamarca', 'entrerios', 'sanluis', 'sanjuan', 'buenosaires']",5,0,5302,3134,3479,5.91960928426,0.110846938225,santacruz,neuquen,2.15097317168,2.33709207252,ok,6.52564836057e-07,6.0854724354,4.57566882066,0.0155400861163,53.4034532579,0.0906590740013,0.296706356774,3.02752480593,2.99617154828,,
rotax,64,19,"['misiones', 'entrerios', 'chaco']",14,0,2671,5178,3480,5.00629188196,0.110846938225,misiones,neuquen,1.28503024237,1.86271040817,ok,3.39545930956e-07,10.3459366077,4.57402650339,0.00680499846455,45.1640068923,0.0367477087494,0.140874301897,3.00935301031,2.62504815873,,
buff,88,51,"['larioja', 'entrerios', 'tierradelfuego', 'rionegro']",8,0,4234,3427,3481,5.91954421877,0.108242375461,larioja,tucuman,1.84015373872,2.07466636385,ok,4.66875655065e-07,7.40038659846,4.57388052125,0.0133729571619,54.6878631733,0.0630269709362,0.261547398212,2.98582522119,2.78275970569,,
cantobar,181,31,['neuquen'],13,1,860,1874,3482,16.5161937955,0.106355835356,neuquen,mendoza,0.780166440792,1.95010380267,ok,9.60278335986e-07,17.2557046197,4.56882698182,0.0344715373725,155.291844026,0.122538154395,0.200704258006,3.08097433465,2.55929325144,,
piolisima,59,48,"['rionegro', 'cordoba', 'neuquen', 'santafe', 'lapampa']",11,1,6211,6026,3483,1.90155337896,0.106355835356,rionegro,mendoza,1.99792690026,2.02280852941,ok,3.130189051e-07,5.27392569247,4.56694124581,0.00531265061566,17.8791635887,0.0300349490043,0.254138182378,2.8944500529,2.79915025328,,
garkas,57,30,"['tucuman', 'cordoba', 'larioja', 'santacruz']",10,1,4413,6142,3484,2.59781701107,0.100081756787,tucuman,rionegro,1.77813692414,1.908542845,ok,3.02408094758e-07,7.15464178894,4.56170351124,0.00513026308393,25.9569485435,0.0271890999084,0.196696861883,3.00474016397,2.69060859631,,
pajjjero,49,36,"['lapampa', 'cordoba', 'rionegro', 'sanluis']",13,1,6202,9707,3485,2.11197514361,0.106355835356,lapampa,mendoza,1.7934759869,1.95222049533,ok,2.59964853388e-07,5.27873580262,4.56158713982,0.00246028961896,19.8576329783,0.0147093016966,0.218979223816,2.73363780277,2.76465555724,,
locona,64,50,"['misiones', 'cordoba', 'sanluis', 'santafe', 'lapampa']",13,1,4987,4772,3486,3.2091614628,0.105674889512,misiones,entrerios,1.86164524028,1.89460471266,ok,3.39545930956e-07,6.42360886082,4.56002764497,0.00774796012892,30.3682499942,0.0367477087494,0.259127227408,2.93224671709,2.65460932016,,
parde,44,21,"['sanluis', 'neuquen', 'mendoza', 'salta']",12,1,3873,15916,3487,3.00224820354,0.0992464022187,sanluis,cordoba,1.51418925489,1.94591014906,ok,2.33437827533e-07,7.940087077,4.55620261436,0.00108294181203,30.250448746,0.00582746371752,0.153105964935,2.96856905697,2.78046636894,,
galles,80,69,"['rionegro', 'neuquen', 'entrerios', 'sanluis', 'tierradelfuego', 'corrientes']",11,1,6399,4187,3488,2.00163513574,0.111156586506,rionegro,lapampa,2.13851089566,2.13458651818,ok,4.24432413695e-07,5.13673250869,4.554419087,0.00963807133971,18.0073462011,0.0551618371368,0.29849054367,2.95103714265,2.85500266633,,
segundea,218,167,"['sanluis', 'mendoza', 'rionegro', 'neuquen', 'chubut', 'entrerios', 'buenosaires', 'cordoba']",5,1,6321,2526,3489,6.6049460478,0.216484750922,sanluis,tucuman,2.4227182231,2.46355578464,ok,1.15657832732e-06,5.20028912623,4.55382093306,0.0219970126544,30.5099828956,0.137886980798,0.406514505553,3.09215253476,3.04977010998,,
plaguear,222,184,"['sanluis', 'chaco', 'tierradelfuego', 'chubut', 'corrientes', 'entrerios', 'misiones', 'tucuman']",4,1,6602,2545,3490,6.96521583222,0.112837168744,sanluis,santafe,2.45901475398,2.49945874872,ok,1.177799948e-06,4.97685941291,4.55248115948,0.021747653585,61.728027296,0.13938741205,0.418362229691,3.09753077599,3.08352832334,,
amparos,45,28,"['tierradelfuego', 'rionegro', 'santafe', 'chubut']",12,1,4573,13047,3491,2.92082758028,0.0992464022187,tierradelfuego,cordoba,1.60220870021,1.95868526116,ok,2.38743232704e-07,6.93629222992,4.55221684147,0.00151409715122,29.4300600826,0.00768195626483,0.188264923497,2.8652235894,2.78758886831,,
procesión,377,249,"['salta', 'catamarca', 'larioja', 'sanjuan', 'corrientes', 'entrerios', 'tucuman', 'santiago']",0,1,6644,2283,3492,11.056859969,0.110846938225,salta,neuquen,2.51057393341,2.56259292899,ok,2.00013774954e-06,4.9502891018,4.55069481427,0.0256396137424,99.7488983105,0.183088112806,0.455334250431,3.0889854497,3.09431425548,,
huayras,209,155,"['salta', 'tucuman', 'catamarca', 'chaco', 'jujuy', 'formosa', 'larioja']",3,1,6840,2705,3493,6.26111347642,0.110846938225,salta,neuquen,2.45178959441,2.46810132346,ok,1.10882968078e-06,4.8279343371,4.55048946908,0.0197543101223,56.4843159107,0.13440780975,0.397401119889,3.07819537807,3.05850970993,,
gorrear,99,86,"['chubut', 'rionegro', 'sanluis', 'sanjuan', 'entrerios', 'catamarca', 'neuquen', 'lapampa']",8,1,5643,3308,3494,4.50209882219,0.133215180349,chubut,salta,2.1773482982,2.30220384067,ok,5.25235111948e-07,5.76928982374,4.54915578008,0.0141367712669,33.7956891278,0.0727465972828,0.325407190931,3.04761220983,2.98841760782,,
brba,53,40,"['buenosaires', 'cordoba', 'santafe', 'tucuman', 'entrerios']",11,0,6869,8125,3495,1.67142614547,0.100081756787,buenosaires,rionegro,1.97682679423,2.07822026835,ok,2.81186474073e-07,4.81581676557,4.5487818393,0.00327955848758,16.7006075745,0.0211848928262,0.231855820444,2.81758860365,2.8723622044,,
cathe,55,25,"['misiones', 'corrientes', 'rionegro']",14,0,4179,6907,3496,2.82406208726,0.111428409698,misiones,buenosaires,1.58768155953,1.87792637662,ok,2.91797284416e-07,7.4570151062,4.54664456976,0.00428883926952,25.3441837222,0.0242415921049,0.174414499949,2.87751915409,2.66435808042,,
espa,129,81,"['buenosaires', 'santafe', 'santacruz', 'entrerios', 'sanluis', 'sanjuan', 'jujuy', 'larioja']",4,0,5939,3177,3497,6.2399909431,0.112552470555,buenosaires,chubut,2.18360520461,2.3557507105,ok,6.84397267084e-07,5.48280875253,4.54394484691,0.0152488175846,55.4407283317,0.0945894094457,0.318086761612,2.96560934637,3.00384621238,,
zorba,79,31,"['jujuy', 'santafe']",11,0,2256,3277,3498,10.2490381866,0.111428409698,jujuy,buenosaires,1.05914579513,1.82409697867,ok,4.19127008524e-07,11.6062943207,4.54219080042,0.0144112537044,91.9786813285,0.0541238178477,0.200704258006,2.90030981786,2.54464722968,,
tomeee,105,86,"['neuquen', 'tucuman', 'rionegro', 'corrientes', 'santiago', 'cordoba', 'tierradelfuego', 'mendoza']",5,1,6741,3589,3499,3.21456120852,0.111428409698,neuquen,buenosaires,2.29719472454,2.36718520149,ok,5.57067542975e-07,4.88601697133,4.54167458629,0.0124301889533,28.848668102,0.0776022003931,0.325407190931,3.02490373644,3.04360887029,,
previon,45,37,"['cordoba', 'santafe', 'buenosaires', 'sanjuan', 'sanluis']",13,1,6533,14373,3500,1.24120885618,0.105674889512,santafe,entrerios,1.96628479565,1.96210307776,ok,2.38743232704e-07,5.01977851355,4.54113903401,0.00129085390024,11.7455420291,0.00768195626483,0.222327779359,2.88032572601,2.7889895502,,
marcopolo,81,27,"['tierradelfuego', 'lapampa']",14,0,1993,3267,3501,5.95848826376,0.106355835356,tierradelfuego,mendoza,1.09530511537,1.57530308338,ok,4.29737818867e-07,12.4731529069,4.54095268889,0.0145543961812,56.0240840927,0.0561869614427,0.183820265255,3.06272593783,2.29155862362,,
yuju,47,37,"['larioja', 'mendoza', 'sanjuan', 'corrientes', 'catamarca', 'tucuman']",12,1,6998,12032,3502,1.62787466016,0.0992464022187,larioja,cordoba,2.07462242553,2.05348311642,ok,2.49354043046e-07,4.73185218917,4.53960007857,0.00174452981169,16.4023543803,0.0112704105557,0.222327779359,2.92650405269,2.87075334105,,
gobernadora,1213,448,"['tierradelfuego', 'catamarca', 'santiago', 'santacruz', 'buenosaires']",0,1,2345,1082,3503,58.1828853991,0.528374447558,tierradelfuego,entrerios,2.01921660053,2.67229025305,ok,6.43545647266e-06,11.3705561279,4.53705436715,0.0724285292825,110.116765994,0.279523228575,0.527115833334,3.1291494681,3.11517323145,,
mendieta,287,105,"['jujuy', 'salta', 'entrerios']",2,0,1986,1493,3504,30.7471145597,0.111156586506,jujuy,lapampa,1.54673613628,2.43879904284,lugar,1.52265128413e-06,12.4972115327,4.53669285777,0.0477708474702,276.610820162,0.16057931813,0.349802826817,3.07733674752,2.99443218091,,
pavadaaa,94,86,"['corrientes', 'buenosaires', 'lapampa', 'chaco', 'entrerios', 'formosa', 'misiones']",8,1,7089,3842,3505,3.32267703342,0.122529363856,corrientes,catamarca,2.26696883751,2.3087725418,ok,4.98708086092e-07,4.68382834546,4.53639941384,0.0110191551603,27.1173939769,0.0684699177744,0.325407190931,2.98155650296,3.00086773136,,
nonos,218,136,"['neuquen', 'cordoba', 'salta', 'mendoza', 'sanjuan', 'sanluis', 'rionegro', 'lapampa']",3,1,4014,2028,3506,11.3063876989,0.139190816969,neuquen,formosa,2.10556117058,2.43813917354,ok,1.15657832732e-06,7.7119740138,4.53321545799,0.0304690249089,81.2294082691,0.137886980798,0.381419084233,3.09832520544,3.02170095174,,
